Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
524200,VINATIORGA,A,1032.00,1062.00,1026.50,1035.90,2079,21.56,347,
522014,UNIDT,X,123.00,129.40,123.00,125.00,17053,21.50,75,
523405,JMFINANCIL,A,70.65,70.65,68.25,68.65,31222,21.47,343,
513434,TATAMETALI,A,490.00,519.00,490.00,506.00,4227,21.40,510,
532947,IRB,A,67.50,67.50,66.25,66.45,31919,21.36,337,
532331,AJANTPHARM,A,1455.05,1457.65,1448.00,1450.00,1465,21.30,133,
533148,JSWENERGY,A,42.10,43.30,42.10,42.60,49318,21.14,237,
543064,SUVENPHAR,B,344.00,346.90,335.00,336.75,6184,21.05,296,
524370,BODALCHEM,B,51.80,53.70,51.75,51.75,39711,20.88,495,
540716,ICICIGI,A,1291.80,1294.90,1273.55,1279.50,1626,20.86,246,
532368,BCG,T,8.83,8.83,8.83,8.83,236197,20.85,92,
533106,OIL,A,91.25,91.60,90.10,90.80,22748,20.67,262,
508814,COSMOFILMS,B,299.00,303.50,287.30,288.00,7009,20.56,337,
523367,DCMSHRIRAM,A,300.55,301.20,292.50,292.90,6820,20.18,327,
500168,GOODYEAR,B,728.00,745.00,722.00,731.50,2709,20.01,114,
500002,ABB,B,845.50,863.70,845.50,852.00,2325,19.88,225,
534809,PCJEWELLER,A,14.05,14.20,13.75,14.20,139811,19.77,282,
511389,VIDEOIND,Z,1.32,1.32,1.30,1.32,1467470,19.37,265,
507526,ASALCBR,B,216.85,222.15,216.65,220.00,8825,19.35,197,
532532,JPASSOCIAT,B,1.43,1.45,1.39,1.44,1329394,18.95,5371,
533274,PRESTIGE,A,167.95,170.25,165.25,168.65,11203,18.89,428,
532610,DWARKESH,B,20.10,21.15,20.10,20.90,90315,18.87,246,
526299,MPHASIS,A,884.20,888.00,879.15,885.20,2131,18.85,153,
500464,UCALFUEL,B,112.20,120.10,112.00,118.50,16182,18.77,608,
507878,UNITECH,Z,1.55,1.56,1.51,1.56,1204406,18.71,221,
532144,WELCORP,A,72.45,72.50,69.85,69.85,26196,18.61,207,
500067,BLUESTARCO,A,528.00,555.00,526.00,544.50,3428,18.40,374,
500690,GSFC,A,49.95,49.95,48.20,48.20,37567,18.38,337,
511072,DHFL,A,14.43,14.59,13.70,14.59,128001,18.21,325,
541956,IRCON,A,95.00,96.00,91.65,92.00,19237,18.03,449,
590062,ANDHRSUGAR,B,233.00,248.20,233.00,246.65,7406,18.00,449,
530517,RELAXO,A,779.50,779.50,767.55,771.65,2279,17.57,288,
506685,ULTRAMAR,X,191.95,192.50,188.00,192.50,9185,17.56,61,
542932,BIRLATYRES,B,22.20,22.20,22.20,22.20,77793,17.27,115,
540005,LTI,A,1868.00,1868.00,1850.00,1856.05,928,17.25,214,
540222,LAURUSLABS,A,470.05,474.90,468.00,469.20,3623,17.09,208,
505163,ZFSTEERING,X,339.90,344.95,303.30,311.35,5101,16.93,125,
523756,SREINFRA,B,5.89,5.89,5.89,5.89,287009,16.90,129,
532814,INDIANB,A,51.00,51.70,50.90,51.00,32783,16.82,361,
524790,EVERESTO,X,124.75,128.70,118.05,118.05,13605,16.57,168,
539917,NAGARFERT,B,6.21,6.21,5.90,6.11,269084,16.40,407,
506767,ALKYLAMINE,B,2063.90,2120.70,2063.20,2115.00,770,16.15,232,
532784,SOBHA,A,212.00,212.00,205.10,205.90,7664,15.97,380,
532865,MEGH,A,49.05,49.70,48.85,49.05,32182,15.85,196,
506260,ANUHPHR,X,207.95,207.95,196.15,197.00,7845,15.69,128,
526397,ALPHAGEO,B,152.40,175.25,150.35,175.25,9157,15.43,522,
532652,KTKBANK,A,40.55,41.10,40.00,40.15,37526,15.29,276,
532485,BLIL,B,330.00,347.00,330.00,342.40,4486,15.24,176,
532356,TRIVENI,B,46.90,47.35,46.90,47.30,32149,15.21,106,
500060,BIRLACABLE,B,42.25,48.65,42.25,47.50,32536,15.17,278,
539597,JSLHISAR,A,45.75,51.20,45.60,48.75,30567,15.12,281,
500490,BAJAJHLDNG,A,2276.30,2313.00,2243.00,2246.00,642,14.54,207,
530007,JKTYRE,A,56.20,56.90,55.55,55.80,25671,14.42,285,
500033,FORCEMOT,A,871.75,878.40,868.30,870.05,1635,14.29,146,
523754,MAHEPC,B,136.00,142.50,136.00,140.15,10118,14.28,210,
521016,ICIL,B,37.00,37.00,33.40,34.75,40411,14.21,225,
523207,KOKUYOCMLN,B,65.10,65.80,60.65,60.65,22490,14.16,440,
532974,BIRLAMONEY,B,36.65,38.00,34.50,35.20,38961,14.05,422,
500672,NOVARTIND,B,613.00,623.90,608.05,614.00,2264,13.97,149,
513010,TATASTLLP,B,254.00,266.20,254.00,260.20,5321,13.93,407,
524470,SYNCOMF,X,0.95,1.05,0.94,1.01,1378258,13.86,430,
542011,GRSE,B,150.10,154.00,150.00,150.00,9038,13.76,707,
509055,VISAKAIND,B,215.00,217.25,209.10,209.10,6451,13.71,183,
513683,NLCINDIA,A,43.15,44.10,43.05,43.65,31292,13.68,144,
532524,PTC,A,36.10,36.70,35.95,36.20,37646,13.65,170,
532853,ASAHISONG,B,108.00,114.00,108.00,108.40,11960,13.60,42,
532661,RML,B,245.00,245.00,228.85,240.90,5730,13.50,393,
500219,JISLJALEQS,T,9.05,9.29,8.44,8.75,152026,13.50,215,
533210,KRITINUT,X,25.50,25.50,22.65,22.85,55336,13.30,260,
506197,BLISSGVS,A,98.10,98.40,97.85,98.20,13521,13.28,260,
523586,INDTONER,X,77.00,77.80,75.10,76.50,17261,13.23,217,
590106,BANKBEES,B,206.81,209.51,206.81,207.00,6352,13.19,182,
514162,WELSPUNIND,A,34.10,35.00,32.65,32.65,38072,12.75,282,
500085,CHAMBLFERT,A,135.45,137.35,135.45,135.95,9297,12.68,207,
520057,JTEKTINDIA,B,52.35,54.00,52.00,52.60,23675,12.54,226,
532856,TIMETECHNO,A,36.15,37.05,35.85,36.70,34304,12.50,111,
532986,NIRAJ,X,58.55,58.55,50.20,56.00,23082,12.49,22,
531508,EVEREADY,B,75.00,75.50,74.00,74.10,16561,12.36,140,
524404,MARKSANS,B,31.80,31.80,31.80,31.80,37279,11.85,81,
500109,MRPL,A,31.50,31.50,30.85,31.00,37488,11.68,165,
500251,TRENT,A,567.00,567.35,552.00,552.00,2059,11.56,124,
533271,ASHOKA,A,52.90,54.20,52.65,53.40,21639,11.54,255,
500068,DISAQ,X,3508.85,3508.85,3451.55,3451.55,332,11.49,20,
500380,JKLAKSHMI,A,241.55,244.95,241.55,243.15,4626,11.25,272,
540702,LASA,B,41.10,43.25,40.90,42.70,26799,11.12,100,
534675,PROZONINTU,B,27.20,27.20,27.20,27.20,40593,11.04,67,
502180,SHREDIGCEM,B,36.40,37.80,36.10,37.80,29801,11.03,145,
590086,ORISSAMINE,B,1592.95,1706.75,1592.95,1659.00,660,11.02,147,
533573,APLLTD,A,838.65,856.50,838.65,845.00,1298,11.00,164,
500171,GHCL,A,124.65,127.50,122.85,125.65,8675,10.90,338,
513605,SRIPIPES,B,166.90,169.70,164.85,167.30,6431,10.78,265,
539787,HCG,B,121.45,123.90,118.05,119.95,8984,10.75,407,
524444,KAVITIND,X,82.90,82.90,80.05,81.95,13184,10.71,29,
500500,HINDMOTORS,B,7.35,7.71,7.35,7.71,141024,10.69,187,
524816,NATCOPHARM,A,595.15,599.00,593.10,596.00,1765,10.50,118,
540530,HUDCO,A,24.20,24.55,24.00,24.15,42506,10.33,204,
508486,HAWKINCOOK,B,4300.00,4349.90,4222.00,4222.00,241,10.31,61,
532493,ASTRAMICRO,B,78.40,82.80,76.95,80.20,12730,10.21,1138,
542760,SWSOLAR,B,160.00,160.00,152.30,152.30,6548,10.21,211,
505533,WESTLIFE,A,307.00,309.70,306.45,307.80,3314,10.20,256,
542773,IIFLSEC,B,31.25,31.25,30.15,30.15,33364,10.16,131,
541988,AAVAS,A,1160.75,1195.00,1140.00,1155.00,869,10.13,162,
504067,ZENSARTECH,A,111.00,111.00,103.65,105.40,9522,10.08,261,
533269,WABAG,A,110.50,111.90,108.65,110.00,9080,10.03,119,
534139,SCHNEIDER,B,85.50,91.50,85.00,88.70,11197,9.93,229,
500266,MAHSCOOTER,A,2350.00,2377.70,2275.00,2277.15,424,9.86,174,
542752,AFFLE,B,1531.00,1531.00,1468.05,1501.05,651,9.84,110,
533758,APLAPOLLO,A,1563.85,1630.00,1563.85,1607.00,609,9.79,145,
526596,LIBERTSHOE,B,115.70,117.40,115.00,115.70,8399,9.76,336,
536507,FLFL,A,141.95,146.70,135.55,142.00,6911,9.65,207,
507815,GILLETTE,A,5015.50,5019.50,4944.00,4966.50,192,9.55,71,
500144,FINCABLES,A,260.80,272.90,260.15,266.80,3578,9.51,228,
531768,POLYMED,B,299.55,309.30,299.55,306.50,3108,9.46,216,
507552,FOODSIN,X,50.55,50.55,49.00,49.80,18823,9.33,114,
540180,VBL,A,624.90,624.90,617.00,618.75,1497,9.29,160,
542216,DALBHARAT*,A,565.00,569.95,562.55,563.00,1618,9.13,228,
539876,CROMPTON,A,230.00,231.55,227.00,229.25,3955,9.09,266,
513262,SSWL,B,399.30,408.05,390.00,390.00,2275,9.08,199,
541179,ISEC,A,392.30,394.60,391.45,393.00,2303,9.04,182,
532760,DEEPIND,B,76.60,80.00,76.55,77.20,11542,9.01,167,
500940,FINOLEXIND,A,461.65,469.45,461.65,465.85,1925,8.96,245,
590103,NIFTYBEES,B,106.50,107.50,106.50,106.85,8364,8.96,157,
507488,GMBREW,B,438.65,438.65,429.00,429.80,2053,8.88,257,
526642,MIRZAINT,B,43.90,45.30,43.90,44.30,19897,8.86,257,
531162,EMAMILTD*,A,186.55,190.55,186.55,188.45,4685,8.81,313,
532162,JKPAPER*,B,93.50,94.50,93.25,93.65,9363,8.79,309,
532987,RBL,B,505.00,505.00,469.00,485.35,1804,8.77,209,
533179,PERSISTENT,A,575.00,575.00,554.00,563.70,1562,8.76,104,
505036,ACGL,X,317.05,324.35,317.00,320.75,2749,8.76,59,
530239,SUVEN,B,35.00,35.55,34.40,35.10,25154,8.74,162,
517380,IGARASHI,B,243.35,244.70,234.00,236.05,3633,8.70,301,
526650,TFCILTD,B,46.10,46.10,41.80,42.05,19880,8.66,122,
513599,HINDCOPPER,A,28.25,29.25,28.20,29.05,29656,8.57,150,
514418,MANORG,X,326.00,328.00,319.00,323.00,2652,8.57,27,
523391,NAHARPOLY,B,49.80,54.80,48.00,53.50,16271,8.54,322,
533400,FCONSUMER,A,9.29,9.29,8.67,8.94,95131,8.46,104,
539150,PNCINFRA,A,113.50,130.00,112.85,116.50,7280,8.44,202,
532832,IBREALEST,A,45.45,46.70,44.30,45.95,18256,8.40,178,
532741,KAMDHENU,B,87.95,90.90,86.05,90.35,9450,8.38,130,
520073,RACLGEAR,X,74.00,78.40,69.00,77.15,11061,8.36,111,
542650,METROPOLIS,A,1458.65,1473.00,1457.00,1457.10,570,8.36,87,
539636,PRECAM,B,27.50,28.25,26.70,27.50,30246,8.35,271,
530185,SURATEX,X,2.73,2.73,2.66,2.70,304636,8.30,282,
539310,THINKINK,B,29.00,29.10,28.75,29.00,28598,8.28,33,
533098,NHPC,A,20.20,20.25,20.00,20.00,41036,8.26,102,
506414,FERMENTA,X,246.95,250.95,242.40,248.05,3305,8.23,96,
500108,MTNL,B,7.89,8.40,7.70,8.22,99747,8.17,3445,
532983,RPGLIFE,B,278.00,281.00,276.00,279.00,2939,8.15,232,
534392,VSSL,B,55.00,64.20,55.00,64.20,13727,8.08,92,
540902,AMBER,A,1544.00,1544.00,1465.00,1471.50,543,8.07,119,
532712,RCOM,T,0.85,0.87,0.83,0.87,934702,8.00,341,
539807,INFIBEAM,A,55.00,57.35,55.00,56.35,14057,8.00,94,
522215,HLEGLAS,X,743.00,743.00,705.05,730.00,1102,7.98,72,
532953,VGUARD,A,187.00,187.10,185.10,185.60,4281,7.97,145,
530001,GUJALKALI,A,334.00,334.00,326.25,327.80,2413,7.96,235,
532776,SHIVAMAUTO,B,15.12,15.13,14.64,15.13,52530,7.93,83,
500840,EIHOTEL,A,76.00,77.25,74.65,75.45,10385,7.85,185,
506655,SUDARSCHEM,A,393.00,394.00,388.30,388.30,1995,7.82,181,
542399,CHALET,B,173.00,173.00,150.65,155.15,4997,7.80,144,
532915,RELIGARE,B,32.00,32.10,32.00,32.10,24199,7.76,36,
531595,CGCL,A,136.30,136.30,133.00,133.00,5717,7.70,37,
501423,SHAILY,X,307.55,307.55,307.55,307.55,2494,7.67,13,
532372,VIRINCHI,X,26.50,28.20,26.50,27.90,28239,7.63,48,
517385,SYMPHONY,A,910.00,920.00,902.50,902.85,833,7.59,225,
540768,MAHLOG,A,301.20,303.10,280.70,291.40,2591,7.55,210,
500412,TIRUMALCHM,B,44.00,44.95,44.00,44.30,16986,7.53,176,
511034,JINDRILL,B,73.25,78.10,70.90,76.50,10035,7.50,194,
506642,SADHNANIQ,X,31.40,32.00,31.40,32.00,23403,7.47,100,
538896,KANCHI,X,242.90,242.90,231.00,236.25,3163,7.44,49,
523395,3MINDIA,A,18001.00,18226.55,18000.00,18100.05,41,7.42,29,
500645,DEEPAKFERT,A,102.20,103.85,101.70,101.80,7197,7.39,149,
502330,ANDHRAPAP,B,227.00,255.00,227.00,241.70,3042,7.37,131,
503310,SWANENERGY,A,100.50,101.80,100.30,101.00,7300,7.35,41,
505726,IFBIND,A,431.15,444.25,427.00,429.00,1684,7.33,428,
500444,WSTCSTPAPR,B,154.00,166.50,154.00,161.50,4502,7.31,219,
532783,DAAWAT,B,28.25,28.45,28.00,28.05,25890,7.30,119,
532525,MAHABANK,A,10.60,10.60,10.37,10.45,69564,7.29,128,
524412,AREYDRG,X,20.45,21.90,20.00,21.50,34884,7.28,105,
530999,BALAMINES,B,407.00,407.00,394.85,395.65,1822,7.28,288,
540025,ADVENZYMES,A,160.00,160.00,156.35,156.35,4584,7.24,162,
500655,GARWARPOLY,X,169.95,170.00,165.00,165.00,4289,7.23,29,
504973,CHOLAHLDNG,A,294.25,294.25,285.00,287.00,2496,7.20,118,
506690,UNICHEMLAB,B,127.00,140.00,127.00,135.00,5399,7.19,322,
507944,BAJAJST,X,94.30,96.90,82.45,93.50,8139,7.18,106,
530961,VIKASECO,B,4.59,4.73,4.55,4.71,152823,7.15,110,
533207,JPINFRATEC,B,1.00,1.00,0.95,1.00,719011,7.12,124,
542726,INDIAMART,B,2348.75,2350.00,2261.00,2314.85,308,7.12,90,
532539,MINDAIND,A,288.00,293.35,286.50,287.00,2456,7.11,154,
526817,CHEVIOT,X,609.80,615.00,594.00,594.00,1181,7.10,81,
541540,SOLARA,B,550.05,563.80,534.25,536.70,1278,7.10,161,
500234,KAKATCEM,B,144.30,148.25,144.30,147.70,4791,7.08,50,
532505,UCOBANK,A,12.85,12.85,12.22,12.35,56847,7.07,153,
506943,JBCHEPHARM,A,717.00,717.00,700.00,702.35,995,7.00,173,
533303,BFINVEST,B,260.60,284.00,260.60,280.75,2506,6.99,182,
541096,BPLPHARMA,XT,270.20,273.00,260.30,260.35,2662,6.94,54,
500092,CRISIL,A,1473.50,1481.00,1468.65,1475.00,469,6.93,74,
542904,UJJIVANSFB,B,27.85,28.45,27.85,27.95,24698,6.93,129,
509930,SUPREMEIND,A,1088.00,1108.00,1079.45,1096.30,633,6.92,197,
532927,ECLERX,A,416.30,422.15,413.00,414.05,1658,6.90,169,
590031,DENORA,B,214.00,214.65,198.30,204.00,3273,6.86,59,
515055,ANANTRAJ,B,17.90,18.00,16.90,17.55,38033,6.77,716,
500338,PRSMJOHNSN,A,39.10,40.55,39.00,40.05,16982,6.76,195,
532830,ASTRAL,A,930.00,939.35,909.00,911.60,729,6.75,99,
532843,FORTIS,A,118.20,118.25,117.40,117.75,5718,6.74,121,
533162,HATHWAY,A,24.00,24.55,23.85,23.85,27874,6.74,129,
590006,AMRUTANJAN,B,352.50,358.90,352.00,353.25,1893,6.72,196,
512529,SEQUENT,B,85.40,87.00,85.15,86.20,7739,6.69,61,
538962,MINDACORP,A,60.70,60.70,59.40,59.85,11042,6.64,142,
540769,NIACL,A,118.15,119.10,117.00,117.40,5613,6.62,262,
542057,BCPL,M,41.30,41.50,41.30,41.50,16000,6.61,4,
532382,BALAJITELE,B,71.95,75.15,66.15,71.60,9010,6.54,96,
505872,WPIL,X,382.85,385.00,372.00,381.35,1700,6.50,57,
532922,EDELWEISS,A,44.50,45.75,44.50,44.95,14256,6.45,113,
541154,HAL,A,604.25,606.35,601.00,604.40,1066,6.44,171,
532513,TVSELECT,B,88.30,92.00,84.00,86.30,7169,6.32,128,
524742,CAPPL,A,327.00,330.35,326.00,326.00,1919,6.29,140,
532466,OFSS,A,2529.80,2539.40,2521.30,2525.00,248,6.27,61,
532370,RAMCOSYS,B,73.75,75.00,72.70,73.90,8413,6.24,405,
531761,APOLLOPIPES,B,321.75,327.00,317.90,327.00,1928,6.23,180,
509675,HIL,B,1084.05,1099.00,1063.15,1069.40,571,6.21,102,
523323,KOVAI,X,645.00,645.00,640.00,640.00,965,6.19,31,
526521,SANGHIIND,B,17.55,18.30,17.55,18.00,33890,6.10,152,
533151,DBCORP,A,75.50,76.90,75.25,75.95,7990,6.07,165,
500674,SANOFI,A,8207.05,8222.20,8121.10,8157.05,74,6.05,44,
532301,TATACOFFEE,A,77.70,77.70,76.40,77.25,7722,5.97,119,
513097,SHBCLQ,X,33.85,36.50,33.60,34.75,17003,5.95,80,
542602,EMBASSY,IF,369.84,372.00,368.00,368.00,1600,5.91,7,
532867,V2RETAIL,B,59.00,60.45,57.50,57.50,9959,5.86,226,
500870,CASTROLIND,A,122.80,124.45,122.75,123.15,4699,5.82,129,
532834,CAMLINFINE,B,42.50,43.30,42.30,42.60,13346,5.71,70,
500488,ABBOTINDIA,A,16752.20,16774.65,16716.20,16771.50,34,5.69,23,
532553,WELENT,B,68.55,71.75,68.20,68.20,8177,5.66,131,
505192,SMLISUZU,B,387.00,410.00,387.00,390.90,1420,5.65,117,
533267,CANTABIL,B,225.50,225.50,225.50,225.50,2500,5.63,37,
533326,TEXRAIL,B,24.10,26.50,23.95,25.55,22358,5.57,232,
540596,ERIS,A,511.50,522.40,509.00,511.00,1080,5.57,82,
538268,WONDERLA,B,148.00,148.00,136.50,138.05,3973,5.48,118,
523618,DREDGECORP,B,227.70,230.40,227.70,228.20,2386,5.46,139,
590021,BHARATRAS,B,6829.00,6872.95,6820.00,6872.95,80,5.45,19,
532345,GATI,B,41.00,42.85,40.55,41.55,13077,5.44,166,
504918,SANDUMA,X,518.00,537.90,510.10,530.00,1031,5.41,64,
532807,CINELINE,B,26.30,26.40,25.00,26.40,20992,5.38,127,
538057,CPSEETF,B,17.66,17.83,17.59,17.79,30226,5.37,5319,
532873,HDIL,Z,1.66,1.72,1.66,1.72,316538,5.36,127,
532475,APTECHT,B,102.40,103.85,100.15,102.45,5206,5.36,121,
539276,KAYA,B,206.90,206.90,206.90,206.90,2593,5.36,18,
532210,CUB,A,143.00,143.00,136.90,136.95,3874,5.34,132,
541403,DOLLAR,B,127.25,129.00,124.00,126.10,4190,5.33,179,
511676,GICHSGFIN,A,67.00,70.70,67.00,69.85,7617,5.32,144,
526881,63MOONS,B,58.95,61.80,58.95,60.60,8775,5.30,279,
890144,TATASTEELPP,A,34.90,35.70,34.90,35.20,14990,5.28,104,
539678,QUICKHEAL,B,105.45,106.00,104.05,104.90,4971,5.20,155,
532548,CENTURYPLY,A,107.25,109.35,107.10,108.05,4772,5.17,181,
538836,MONTECARLO,B,163.20,163.70,157.00,158.50,3222,5.14,235,
500003,AEGISLOG,A,184.95,189.55,184.00,186.25,2746,5.11,190,
500153,GANESHBE,X,40.60,40.60,38.50,38.90,12926,5.09,74,
504741,INDIANHUME,B,157.00,163.00,156.25,156.25,3196,5.09,143,
532794,ZEEMEDIA,B,5.75,5.95,5.58,5.95,86749,5.09,94,
532885,CENTRALBK,A,16.50,16.50,16.16,16.17,31268,5.08,105,
500148,UFLEX,A,190.60,190.80,187.50,188.55,2682,5.06,117,
500660,GLAXO,A,1389.95,1389.95,1372.40,1374.00,367,5.06,92,
522064,HONDAPOWER,B,996.55,1010.85,961.00,975.00,507,5.03,61,
532884,REFEX,B,54.60,55.75,54.00,54.05,9260,5.03,86,
502937,KESORAMIND,B,32.10,33.95,32.10,32.80,15002,5.02,117,
538835,INTELLECT,A,78.50,82.00,78.50,79.25,6244,5.01,121,
523025,SAFARIND,B,402.95,438.95,402.00,402.00,1211,4.98,121,
524342,INDOBORAX,X,228.00,233.50,223.60,228.00,2168,4.93,56,
532702,GSPL,A,213.00,213.00,210.00,210.25,2338,4.93,251,
532841,SAHYADRI,X,111.00,111.00,104.05,110.00,4558,4.89,37,
506687,TRANSPEK,X,1799.00,1799.00,1742.25,1759.00,276,4.87,30,
522034,SHANTIGEAR,B,84.00,92.45,84.00,89.40,5422,4.85,248,
539524,LALPATHLAB,A,1540.10,1553.00,1537.25,1550.45,314,4.85,103,
532498,SHRIRAMCIT,A,638.55,642.15,632.50,634.10,762,4.83,76,
524129,VINYLINDIA,B,103.70,104.65,101.00,101.00,4696,4.80,156,
524000,MAGMA,A,14.49,14.54,14.00,14.30,33661,4.80,70,
531431,SHAKTIPUMP,B,158.40,160.00,157.25,159.15,3008,4.78,154,
506879,GUJTHEM,X,167.00,171.90,160.00,162.50,2882,4.75,75,
517015,VINDHYATEL,B,611.00,630.00,611.00,619.75,754,4.71,68,
532864,NELCAST,B,44.40,44.40,41.25,42.85,10938,4.67,127,
542333,CESCVENTURE,B,157.10,172.20,156.15,168.70,2784,4.65,102,
530163,KERALAYUR,X,52.00,54.95,49.45,52.50,8724,4.64,30,
526173,ANDREWYU,B,9.85,10.70,9.85,10.22,44450,4.63,155,
540047,DBL,A,255.60,281.70,255.60,274.00,1672,4.63,159,
532798,NETWORK18,A,26.25,26.50,26.05,26.30,17582,4.61,97,
502742,SINTEX,T,1.54,1.54,1.54,1.54,299646,4.61,37,
539542,LUXIND,A,1006.60,1020.10,1005.10,1005.10,454,4.60,136,
532809,FSL,A,35.80,35.80,35.35,35.55,12924,4.59,84,
533552,RUPA,B,157.00,159.50,157.00,159.00,2913,4.59,162,
532439,OLECTRA,B,66.50,66.50,66.45,66.50,6878,4.57,34,
500238,WHIRLPOOL,A,2062.70,2077.00,2062.70,2066.45,215,4.45,65,
524332,BCLIL,X,40.00,42.20,39.25,41.10,10889,4.45,50,
504959,STOVACQ,X,1950.00,2020.00,1900.00,2020.00,222,4.41,20,
502175,SAURASHCEM,X,37.65,39.50,37.65,39.00,11275,4.39,44,
532626,PONDYOXIDE,X,155.05,160.00,155.05,160.00,2795,4.38,50,
502090,SAGCEM,B,332.00,347.45,332.00,340.00,1282,4.36,63,
522113,TIMKEN,A,913.25,918.00,900.00,906.85,478,4.35,90,
513446,MONNETISPA,B,15.50,15.59,15.34,15.59,27648,4.29,68,
542724,EARUM,M,71.25,71.30,71.25,71.30,6000,4.27,2,
500093,CGPOWER,B,6.30,6.55,6.30,6.50,66347,4.24,62,
526951,STYLAMIND,X,271.00,313.00,271.00,283.25,1472,4.19,45,
530549,SHILPAMED,A,432.50,448.10,432.10,438.00,951,4.16,85,
500120,DIAMINESQ,X,186.05,192.00,186.00,192.00,2217,4.16,33,
504112,NELCO,B,183.90,186.70,183.00,183.95,2251,4.15,138,
500052,BEPL,B,38.45,39.65,38.10,39.15,10611,4.14,139,
539301,ARVSMART,B,72.00,72.40,70.25,70.55,5808,4.14,158,
505850,MANCREDIT,X,37.45,37.75,36.85,36.85,11023,4.11,39,
500367,RUBFILA,X,30.00,31.50,30.00,30.15,13315,4.10,47,
523574,FEL,B,12.93,12.93,11.81,11.81,34140,4.10,59,
532839,DISHTV,A,5.43,5.43,5.43,5.43,75259,4.08,62,
533169,MANINFRA,B,18.00,18.80,17.95,18.80,22311,4.04,122,
533553,TDPOWERSYS,B,113.10,122.00,113.10,121.60,3388,4.00,117,
532240,INDNIPPON,B,265.00,269.00,263.95,265.05,1492,4.00,55,
539334,SHREEPUSHK,B,83.20,86.35,83.20,86.00,4686,3.99,168,
500472,SKFINDIA,A,1466.45,1473.70,1465.00,1470.00,272,3.99,53,
509496,ITDCEM,A,39.45,40.20,39.40,39.80,9982,3.97,113,
523457,LINDEINDIA,A,543.70,547.50,543.70,543.75,730,3.97,54,
534674,DUCON,B,4.77,4.78,4.74,4.78,83145,3.97,48,
511208,IVC,B,3.95,4.02,3.95,4.02,98429,3.94,78,
538635,SNOWMAN,B,29.45,31.00,29.45,29.75,13128,3.93,163,
513228,PENIND,B,15.05,16.45,14.30,15.90,26355,3.90,36,
500012,ANDHRAPET,X,24.30,24.30,23.70,23.85,16141,3.87,52,
522195,FRONTSP,X,215.75,224.50,215.75,219.05,1751,3.86,27,
532888,ASIANTILES,B,131.20,132.00,130.50,130.60,2943,3.85,166,
531426,TNPL,A,101.65,102.50,101.60,101.80,3762,3.84,243,
533206,SJVN,A,21.15,21.15,21.00,21.05,18157,3.82,46,
532749,ALLCARGO,A,78.00,80.25,76.90,78.15,4883,3.82,140,
530883,SUCROSA,X,10.50,10.99,10.10,10.85,36058,3.81,39,
590003,KARURVYSYA,B,25.65,25.70,25.10,25.30,15013,3.81,54,
540725,SISL,B,63.20,64.00,62.85,63.50,6009,3.79,20,
524394,VIMTALABS,B,82.85,84.65,80.50,83.00,4556,3.78,150,
500336,SURYAROSNI,B,89.40,95.50,89.40,93.95,4042,3.78,298,
532710,SADBHAV,A,41.50,42.60,40.85,41.50,8936,3.73,74,
533181,ISFT,T,50.40,54.90,50.40,54.70,7375,3.73,4,
507410,WALCHANNAG,B,41.55,41.90,40.90,41.50,8869,3.68,91,
517421,BUTTERFLY,B,128.00,130.85,126.15,126.15,2859,3.68,142,
526586,WIMPLAST,X,333.95,345.00,323.55,339.90,1086,3.68,24,
532150,INDRAMEDCO,B,40.05,41.45,39.85,40.90,9064,3.67,66,
540653,SINTEXPLAST,T,1.78,1.78,1.78,1.78,205827,3.66,47,
500366,ROLTA,B,3.79,3.96,3.63,3.96,95316,3.62,92,
532456,COMPUAGE,B,13.40,13.40,11.97,12.88,28495,3.60,96,
539118,VRLLOG,A,156.35,156.70,155.50,155.80,2306,3.59,133,
505075,SETCO,B,10.88,11.26,10.88,11.26,32018,3.59,56,
523838,SIMPLEXINF,B,28.10,29.55,27.20,29.20,12571,3.59,104,
500265,MAHSEAMLES,A,215.60,218.80,215.60,217.90,1645,3.56,133,
541301,ORIENTELEC,A,191.00,191.90,188.45,188.45,1881,3.56,116,
515147,HALDYNGL,X,24.40,24.40,22.50,22.80,15344,3.53,76,
538567,GULFOILLUB,A,682.00,706.35,680.25,692.15,507,3.53,67,
540395,CHEMCRUX,M,83.35,93.45,83.35,93.45,4000,3.53,2,
533033,ISGEC,B,241.55,245.80,241.50,245.75,1437,3.52,26,
532851,INSECTICID,B,386.20,393.00,384.10,384.10,895,3.48,65,
532748,PFOCUS,B,24.60,24.90,22.65,24.25,14122,3.47,34,
526853,BI,X,29.50,29.50,29.50,29.50,11787,3.47,31,
505729,SINGER,X,22.80,24.00,22.80,23.50,14636,3.45,67,
538562,SKIPPER,B,38.00,38.50,36.25,37.45,9217,3.45,91,
540724,DIAMONDYD,B,623.00,623.00,595.00,615.00,565,3.45,39,
890145,IBVENTUREPP,B,29.95,32.95,27.40,27.45,12276,3.45,72,
532141,ANDHRACEMT,B,4.69,4.76,4.69,4.73,71359,3.38,144,
513269,MANINDS,B,42.90,43.15,42.40,42.90,7861,3.37,54,
509820,PAPERPROD,B,211.35,211.35,206.90,207.00,1623,3.37,68,
523704,MASTEK,B,289.00,292.00,286.00,286.05,1162,3.35,77,
