,Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,Unnamed: 10
332,500674,SANOFI,A,7871.95,7973.95,7783.0,7892.05,745,58.71,296,
333,526299,MPHASIS,A,862.95,880.4,858.0,875.9,6717,58.7,768,
334,533106,OIL,A,87.6,88.2,86.85,87.3,66884,58.47,1007,
335,500483,TATACOMM,B,476.4,487.0,473.5,475.55,12173,58.35,637,
336,500084,CESC,A,628.0,628.0,604.5,614.95,9362,57.51,611,
337,505726,IFBIND,A,411.0,433.0,410.0,432.75,13657,57.48,1234,
338,506820,ASTRAZEN,A,3140.0,3178.95,3111.0,3126.2,1818,57.13,433,
339,505255,GMM,B,3939.95,3939.95,3846.55,3871.5,1462,56.77,399,
340,540692,APEX,B,195.5,203.9,193.4,198.8,28452,56.58,1114,
341,542651,KPITTECH,A,54.2,54.2,54.15,54.2,104006,56.37,188,
342,500148,UFLEX,A,186.6,195.15,186.6,191.9,29549,56.31,1518,
343,542216,DALBHARAT*,A,569.0,572.4,559.0,564.45,9934,56.19,957,
344,500168,GOODYEAR,B,710.15,728.3,702.5,717.4,7811,55.87,420,
345,532735,RSYSTEMINT,B,95.0,112.2,95.0,111.75,50874,55.79,775,
346,533095,BENGALASM,B,1230.0,1240.0,1180.0,1219.95,4555,55.52,52,
347,532809,FSL,A,34.0,35.65,33.1,35.2,159127,54.96,944,
348,523367,DCMSHRIRAM,A,284.0,307.8,284.0,299.4,18108,54.01,1269,
349,500210,INGERRAND,B,637.95,644.45,634.2,635.15,8349,53.48,414,
350,534675,PROZONINTU,B,23.6,23.6,23.2,23.6,225969,53.26,533,
351,524731,JENBURPH,X,340.0,390.0,340.0,383.6,14189,53.06,417,
352,500298,NATPEROX,X,1824.0,1830.0,1801.55,1811.65,2917,52.96,375,
353,501425,BBTC,A,948.0,970.0,940.5,950.55,5460,51.97,770,
354,504000,ELPROINTL,X,31.0,32.55,31.0,31.75,162761,51.86,47,
355,532652,KTKBANK,A,37.45,37.45,36.6,36.8,139922,51.7,663,
356,513599,HINDCOPPER,A,28.25,29.5,28.25,28.85,178093,51.33,702,
357,542724,EARUM,M,71.0,71.2,69.9,71.05,72000,51.14,24,
358,524000,MAGMA,A,14.71,14.71,14.4,14.71,345001,50.72,270,
359,540678,COCHINSHIP,A,230.4,235.05,228.8,230.15,21873,50.51,1649,
360,532221,SONATSOFTW,A,206.1,213.5,206.1,209.85,23931,50.38,1376,
361,524129,VINYLINDIA,B,107.0,108.45,100.0,100.7,48602,50.06,1062,
362,531390,UPSURGE,X,8.71,8.71,8.71,8.71,573247,49.93,60,
363,524735,HIKAL,B,116.15,121.45,115.3,121.45,41522,49.3,660,
364,502219,BORORENEW,B,35.5,41.45,35.3,40.65,125785,49.28,1158,
365,542752,AFFLE,B,1542.0,1564.7,1512.0,1515.65,3229,49.22,472,
366,542650,METROPOLIS,A,1411.1,1450.0,1409.3,1438.55,3419,49.2,431,
367,531266,VSTTILLERS,B,926.15,1103.1,926.15,1103.1,4635,49.08,621,
368,540775,KHADIM,B,86.45,94.95,82.6,93.05,53526,48.55,1614,
369,532706,INOXLEISUR,A,225.6,230.0,218.95,222.25,21690,48.29,1067,
370,540797,SHALBY,B,70.45,71.5,68.4,68.55,69475,48.22,898,
371,532628,3IINFOTECH,B,1.68,1.74,1.65,1.71,2819391,47.99,537,
372,507815,GILLETTE,A,4979.9,5150.1,4877.0,5028.65,932,46.95,424,
373,532524,PTC,A,35.4,35.7,34.8,35.45,127320,44.98,591,
374,540743,GODREJAGRO,A,384.0,384.0,372.8,375.55,11955,44.89,1059,
375,542649,RVNL,A,17.85,17.85,17.35,17.5,253059,44.44,952,
376,532929,BRIGADE,A,105.0,114.15,104.5,112.4,38629,43.48,2115,
377,500304,NIITLTD,B,92.55,94.5,91.0,91.85,46947,43.35,1035,
378,505509,RESPONIND,A,83.5,83.85,80.0,80.35,52796,43.23,605,
379,500183,HFCL,A,10.2,10.75,10.15,10.59,413578,43.17,1861,
380,500184,HSCL,A,44.3,45.4,43.65,44.45,94512,42.16,891,
381,523369,DCMSRMIND,X,108.2,113.0,108.2,110.0,37710,42.1,343,
382,539524,LALPATHLAB,A,1525.0,1540.35,1511.25,1517.55,2741,41.76,622,
383,506414,FERMENTA,X,242.25,249.5,242.25,245.95,16920,41.61,208,
384,532548,CENTURYPLY,A,105.15,109.5,105.15,107.05,38457,41.51,793,
385,506687,TRANSPEK,X,1749.95,1766.9,1723.05,1740.1,2364,41.25,118,
386,500166,GOODRICKE,X,140.0,156.0,139.5,152.6,27394,41.19,453,
387,524816,NATCOPHARM,A,594.95,601.95,588.55,594.05,6871,41.05,676,
388,500660,GLAXO,A,1380.95,1382.95,1350.05,1359.7,2948,40.31,678,
389,506285,BAYERCROP,A,5204.45,5266.0,5020.75,5085.25,778,40.17,342,
390,532702,GSPL,A,206.15,219.0,205.3,211.4,18969,40.13,1062,
391,532400,BSOFT,A,77.45,78.0,75.7,76.7,52013,39.96,897,
392,526642,MIRZAINT,B,41.45,43.2,39.4,42.75,95070,39.85,916,
393,500109,MRPL,A,31.95,32.25,30.65,31.05,126220,39.62,524,
394,506685,ULTRAMAR,X,170.0,178.0,170.0,175.75,22464,39.47,313,
395,500645,DEEPAKFERT,A,105.5,106.1,103.25,103.8,37602,39.35,485,
396,504966,TINPLATE,B,89.0,90.05,87.3,89.65,44196,39.3,960,
397,524348,AARTIDRUGS,B,959.7,971.8,943.0,947.0,4080,39.1,489,
398,508486,HAWKINCOOK,B,4258.0,4258.0,4160.05,4183.25,927,38.98,224,
399,532345,GATI,B,44.0,44.0,41.9,42.35,91121,38.93,804,
400,536507,FLFL,A,152.95,154.95,143.65,145.6,26063,38.34,708,
401,532162,JKPAPER*,B,93.8,94.65,91.5,93.45,40650,38.09,994,
402,540153,ENDURANCE,A,777.85,780.25,740.0,762.75,4946,37.8,755,
403,532323,SHIVACEM,X,9.28,9.9,8.92,9.72,399837,37.78,321,
404,500003,AEGISLOG,A,173.45,183.35,170.0,181.25,20716,37.31,1315,
405,502180,SHREDIGCEM,B,36.45,36.6,34.7,35.2,104166,37.08,459,
406,532626,PONDYOXIDE,X,153.0,166.0,151.0,159.85,23138,37.02,403,
407,540268,DHANVARSHA,X,60.0,60.0,59.3,59.55,61175,36.61,16,
408,523261,VENKYS,A,1003.95,1028.65,1003.1,1013.6,3586,36.42,557,
409,500135,ESSELPRO,A,173.15,188.9,172.0,183.8,19784,36.35,789,
410,506235,ALEMBICLTD,B,53.95,55.25,53.15,54.85,66689,36.34,577,
411,541557,FINEORG,A,1965.0,2034.95,1951.6,1994.65,1815,36.22,438,
412,506590,PHILIPCARB,A,76.0,76.25,73.8,75.5,47695,35.78,689,
413,519260,SANWARIA,T,3.1,3.13,3.0,3.13,1145171,35.4,759,
414,532960,IBVENTURES,B,70.0,75.3,70.0,75.3,47964,35.39,405,
415,500219,JISLJALEQS,T,8.25,8.27,7.9,8.24,434460,35.34,529,
416,506655,SUDARSCHEM,A,389.75,397.25,387.75,392.9,8949,35.28,740,
417,517015,VINDHYATEL,B,616.8,616.8,581.85,585.0,6015,35.28,403,
418,530549,SHILPAMED,A,397.0,414.6,397.0,414.6,8532,35.19,159,
419,531768,POLYMED,B,311.55,319.15,306.85,309.5,11137,35.09,634,
420,500027,ATUL,A,4786.05,4812.45,4686.0,4720.95,739,34.97,355,
421,500055,TATASTLBSL,B,19.2,20.1,19.1,19.8,176267,34.65,1522,
422,540180,VBL,A,638.0,638.0,601.05,606.45,5625,34.49,726,
423,500038,BALRAMCHIN,A,107.6,107.6,102.9,104.35,32822,34.28,811,
424,532636,IIFL,A,62.1,62.8,61.0,61.2,55190,34.1,1288,
425,500147,CMIFPE,X,470.05,490.0,460.0,469.0,7249,33.76,69,
426,500119,DHAMPURSUG,B,106.0,106.0,102.75,103.2,32379,33.67,808,
427,506879,GUJTHEM,X,182.85,182.9,172.0,174.45,19208,33.5,319,
428,532892,MOTILALOFS*,A,528.5,582.2,528.5,553.0,5983,33.45,932,
429,511431,VAKRANGEE,A,26.6,26.7,26.2,26.35,125789,33.28,299,
430,500068,DISAQ,X,3600.0,3600.0,3500.0,3527.0,932,32.97,81,
431,532150,INDRAMEDCO,B,42.8,43.85,40.25,41.2,78548,32.87,680,
432,500020,BOMDYEING,A,52.55,52.55,51.1,52.55,61957,32.42,544,
433,500690,GSFC,A,44.9,44.9,43.05,44.3,73268,32.26,538,
434,531952,RIBATEX,X,45.05,46.7,44.0,46.35,70467,32.26,140,
435,509496,ITDCEM,A,36.8,41.05,36.45,39.8,81762,32.05,712,
436,532942,KNRCON,A,205.05,209.95,199.6,207.1,15621,32.02,1083,
437,530239,SUVEN,B,34.95,36.15,33.45,35.2,90182,31.88,595,
438,524444,KAVITIND,X,85.8,88.95,80.75,85.95,38190,31.75,277,
439,539981,MAXINDIA,A,66.1,68.95,64.95,68.45,46982,31.53,500,
440,532644,JKCEMENT,A,1209.45,1218.75,1182.55,1201.0,2591,31.25,358,
441,500500,HINDMOTORS,B,6.04,6.09,5.6,6.09,522456,31.23,475,
442,539289,MJCO,B,345.0,345.6,320.0,345.6,9050,31.12,223,
443,534755,TRIOMERC,X,41.0,41.05,38.5,39.95,77656,31.09,125,
444,532983,RPGLIFE,B,270.6,281.9,265.0,273.75,11380,30.94,1024,
445,540259,SHANGAR,X,33.0,33.0,32.8,32.8,94000,30.86,18,
446,506767,ALKYLAMINE,B,2051.55,2058.0,2029.8,2040.85,1498,30.66,216,
447,539787,HCG,B,121.0,133.0,113.0,115.45,26167,30.45,728,
448,522215,HLEGLAS,X,755.15,774.0,755.15,767.8,3936,30.22,102,
449,532466,OFSS,A,2557.0,2590.9,2495.1,2581.55,1182,30.13,342,
450,540173,PNBHOUSING,A,187.9,187.9,183.45,185.6,16241,30.1,407,
451,500288,MOREPENLAB,B,16.4,17.0,16.05,16.95,178760,29.83,368,
452,532430,BFUTILITIE,B,160.0,160.0,154.7,158.05,18800,29.7,459,
453,523660,WATERBASE,B,93.0,95.55,93.0,93.75,31442,29.63,646,
454,505355,NESCO,A,438.4,452.45,437.1,447.2,6633,29.55,1068,
455,535322,REPCOHOME,A,99.95,101.7,96.5,100.35,29657,29.52,559,
456,532712,RCOM,T,0.79,0.81,0.76,0.8,3728525,29.31,1188,
457,533033,ISGEC,B,234.95,248.0,230.25,243.35,12021,29.18,224,
458,523756,SREINFRA,B,4.5,4.7,4.33,4.64,649602,29.16,452,
459,500411,THERMAX,A,771.85,786.35,724.0,755.1,3856,29.15,646,
460,500254,UTTAMVALUE,T,0.24,0.24,0.22,0.23,12686156,29.05,1155,
461,522014,UNIDT,X,105.0,111.4,103.75,108.0,27234,29.01,88,
462,532922,EDELWEISS,A,47.1,48.55,46.4,46.75,61034,28.84,573,
463,500186,HINDOILEXP,B,51.95,53.85,51.5,53.85,54023,28.78,297,
464,532830,ASTRAL,A,937.0,950.4,923.15,945.7,3025,28.42,540,
465,542907,PRINCEPIPE,B,89.0,93.25,88.6,93.25,30416,28.15,719,
466,532986,NIRAJ,X,48.5,53.0,48.5,51.1,55122,28.07,107,
467,536493,JK AGRI,X,405.3,445.0,405.3,430.1,6601,28.01,175,
468,520008,RICOAUTO,B,29.8,29.8,27.9,28.65,96511,27.96,703,
469,500840,EIHOTEL,A,72.0,74.7,71.75,73.05,38140,27.85,735,
470,532924,KOLTEPATIL,B,155.25,166.15,154.1,160.4,17393,27.65,631,
471,532708,GVKPIL,B,3.1,3.16,3.0,3.16,874752,27.5,312,
472,500110,CHENNPETRO,A,57.6,58.05,55.7,56.25,48393,27.48,545,
473,530007,JKTYRE,A,53.85,54.3,53.25,53.6,50736,27.3,599,
474,532756,MAHINDCIE,A,103.5,103.6,98.7,103.5,26510,27.27,330,
475,534139,SCHNEIDER,B,84.3,86.5,83.65,84.65,32066,27.23,380,
476,523323,KOVAI,X,650.0,660.0,633.05,652.95,4181,27.15,233,
477,532485,BLIL,B,330.95,335.5,322.15,330.45,8299,27.14,231,
478,530011,MANGCHEFER,B,39.75,40.2,38.3,39.9,67563,26.76,455,
479,513434,TATAMETALI,A,429.9,455.3,425.0,446.1,6039,26.66,620,
480,540701,DCAL*,A,70.0,70.0,66.0,66.9,39537,26.56,475,
481,540762,TIINDIA,A,398.1,402.6,395.7,400.1,6629,26.52,483,
482,532622,GDL,A,76.4,88.7,76.25,83.2,31683,26.46,1026,
483,540653,SINTEXPLAST,T,1.55,1.55,1.53,1.55,1708180,26.44,367,
484,530355,ASIANOI,X,79.35,79.35,77.0,78.45,33478,26.34,167,
485,542726,INDIAMART,B,2575.45,2587.2,2453.55,2469.25,1038,26.2,333,
486,524342,INDOBORAX,X,195.45,210.9,185.3,203.85,12765,26.11,368,
487,503310,SWANENERGY,A,101.0,101.7,100.3,100.55,25885,26.11,97,
488,532210,CUB,A,145.8,145.8,137.7,139.6,18608,26.01,433,
489,500280,CENTENKA,B,133.0,148.4,132.5,143.6,18024,25.78,861,
490,500165,KANSAINER,A,389.0,389.0,375.4,381.6,6713,25.47,459,
491,500238,WHIRLPOOL,A,2044.5,2052.65,2029.25,2039.1,1240,25.33,327,
492,534809,PCJEWELLER,A,11.74,11.88,11.45,11.72,214956,25.27,505,
493,541096,BPLPHARMA,XT,300.0,303.5,282.0,303.5,8487,25.11,135,
494,531358,CHOICEIN,X,105.6,106.4,103.0,105.8,23707,25.05,427,
495,506642,SADHNANIQ,X,32.45,34.05,31.0,32.35,76056,24.87,527,
496,533271,ASHOKA,A,52.1,54.2,52.1,53.7,46537,24.84,575,
497,542932,BIRLATYRES,B,19.2,19.2,19.2,19.2,129188,24.8,146,
498,523630,NFL,B,27.8,27.8,26.65,26.75,91614,24.78,453,
499,522287,KALPATPOWR*,A,207.1,208.95,205.0,208.0,11868,24.65,375,
500,532926,JYOTHYLAB,A,110.0,110.0,108.25,109.35,22321,24.41,1108,
501,532532,JPASSOCIAT,B,1.4,1.43,1.37,1.4,1735198,24.16,11927,
502,542011,GRSE,B,151.0,153.6,147.0,149.95,16030,24.13,653,
503,500655,GARWARPOLY,X,160.0,167.0,160.0,163.45,14389,23.75,109,
504,524520,KMCSHIL,X,17.0,18.8,16.8,17.6,132699,23.65,519,
505,532525,MAHABANK,A,9.13,9.98,9.13,9.59,242780,23.53,402,
506,523754,MAHEPC,B,141.65,142.7,136.5,138.45,16775,23.43,537,
507,509966,VSTIND,A,3424.95,3438.95,3310.0,3312.35,690,23.19,249,
508,531431,SHAKTIPUMP,B,156.7,156.7,153.3,156.7,14789,23.12,160,
509,538891,MCLOUD,X,33.7,34.5,32.65,32.8,70367,23.12,547,
510,500126,PGHL,A,4323.0,4360.45,4304.45,4315.65,527,22.83,265,
511,532856,TIMETECHNO,A,34.0,36.0,34.0,35.15,64337,22.7,558,
512,513683,NLCINDIA,A,43.0,43.5,42.75,43.15,52584,22.68,248,
513,533286,MOIL,A,134.0,134.0,131.45,131.9,17031,22.62,534,
514,513097,SHBCLQ,X,30.4,32.6,29.5,32.25,72063,22.4,244,
515,590006,AMRUTANJAN,B,346.55,368.55,346.5,364.35,6207,22.38,841,
516,539978,QUESS,A,244.2,244.2,244.2,244.2,9094,22.21,91,
517,532189,ITDC,A,166.0,171.35,164.6,171.35,12996,22.1,295,
518,538432,DIVINUS,XT,40.55,40.55,38.5,38.5,57355,22.08,18,
519,532798,NETWORK18,A,24.5,25.65,24.5,25.4,87045,22.06,322,
520,500264,MAFATIND,X,76.0,84.6,70.0,79.75,27190,21.92,377,
521,532784,SOBHA,A,197.5,209.35,197.5,209.35,10628,21.87,499,
522,500171,GHCL,A,112.0,116.6,111.5,116.6,18992,21.86,432,
523,541154,HAL,A,560.0,572.5,560.0,565.45,3849,21.81,405,
524,890145,IBVENTUREPP,B,22.55,26.3,22.15,25.5,88434,21.58,322,
525,500111,RELCAPITAL,T,7.24,7.36,7.0,7.36,294829,21.45,743,
526,505710,GRAUWEIL,B,35.1,36.4,34.2,35.45,59949,21.25,351,
527,500413,THOMASCOOK,B,31.0,31.15,30.15,31.1,68722,21.23,501,
528,533758,APLAPOLLO,A,1559.1,1595.2,1524.3,1566.9,1356,21.15,321,
529,500120,DIAMINESQ,X,193.0,197.9,189.0,191.9,11033,21.13,181,
530,505533,WESTLIFE,A,303.85,303.85,296.05,299.75,7053,21.13,616,
531,516022,STARPAPER,B,94.35,97.35,93.75,96.3,21980,21.07,583,
532,531426,TNPL,A,98.55,102.45,97.85,100.55,20712,20.83,1128,
533,523398,JCHAC,A,2555.0,2577.25,2468.0,2491.85,814,20.56,166,
534,509874,SHALPAINTS,B,56.3,61.8,56.3,61.15,34365,20.37,415,
535,504614,SARDAEN,B,163.0,167.0,160.05,163.2,12380,20.24,427,
536,509055,VISAKAIND,B,185.0,189.6,181.6,187.6,10699,20.12,275,
537,506854,TANFACIND,X,148.0,148.0,144.1,145.85,13754,20.09,211,
538,500405,SUPPETRO*,B,171.9,172.0,165.45,166.2,11883,20.04,391,
539,505872,WPIL,X,351.05,361.1,350.0,361.1,5569,19.95,78,
540,533179,PERSISTENT,A,546.0,574.6,545.1,559.6,3519,19.82,496,
541,531162,EMAMILTD*,A,193.35,196.0,191.85,192.3,10201,19.77,962,
542,540366,RADIOCITY,B,13.15,15.66,13.0,13.5,135677,19.7,725,
543,523160,MORGANITE,X,1544.0,1675.0,1544.0,1637.2,1232,19.69,104,
544,501455,GREAVESCOT,A,73.0,75.6,72.25,75.45,25881,19.23,464,
545,526179,LUDLOWJUT,X,75.45,75.9,74.35,74.85,25465,19.13,188,
546,532627,JPPOWER,B,0.97,0.97,0.97,0.97,1971756,19.13,101,
547,534076,ORIENTREF,B,150.0,159.0,148.6,151.05,12212,19.04,251,
548,530019,JUBILANT,A,487.55,487.55,487.55,487.55,3890,18.97,82,
549,523385,NILKAMAL,A,1043.9,1071.45,1040.0,1047.05,1791,18.92,271,
550,507552,FOODSIN,X,49.4,50.7,47.5,48.15,38559,18.92,364,
551,505526,DOLAT,B,44.7,45.95,43.0,43.7,42563,18.81,293,
552,532940,JKIL,B,82.9,90.5,82.9,88.9,21531,18.73,429,
553,500067,BLUESTARCO,A,517.95,544.45,517.95,537.85,3508,18.65,606,
554,540212,TCIEXP,A,665.7,687.95,658.35,666.1,2782,18.65,501,
555,517522,RAJGLOWIR,B,193.0,214.0,190.5,205.5,9164,18.56,184,
556,509930,SUPREMEIND,A,1039.0,1052.5,1039.0,1042.1,1778,18.54,152,
557,532832,IBREALEST,A,44.1,44.55,43.25,44.3,41873,18.45,365,
558,534369,TBZ,B,24.4,26.9,23.0,24.85,71986,18.42,428,
559,526821,DAICHI,X,178.25,206.3,178.25,206.3,8939,18.15,133,
560,542597,MSTC,B,118.25,119.35,113.2,114.9,15608,18.09,683,
561,524742,CAPPL,A,326.35,335.0,326.35,332.35,5407,17.98,244,
562,530999,BALAMINES,B,407.0,413.35,397.55,403.2,4407,17.91,370,
563,532384,TYCHE,X,117.9,119.8,111.0,111.9,15729,17.89,192,
564,532498,SHRIRAMCIT,A,647.0,655.0,636.45,642.4,2756,17.81,386,
565,500235,KSL,B,149.7,153.05,148.1,149.65,11707,17.67,432,
566,532539,MINDAIND,A,289.5,295.05,289.0,293.4,6015,17.63,375,
567,515043,SAINTGOBAIN,X,43.05,44.25,42.45,43.15,40493,17.47,375,
568,514418,MANORG,X,307.0,327.5,307.0,320.95,5512,17.45,144,
569,500252,LAXMIMACH,A,2702.95,2751.7,2667.15,2720.25,638,17.37,194,
570,526612,BLUEDART,A,2060.0,2099.95,2046.4,2079.65,828,17.25,338,
571,502330,ANDHRAPAP,B,192.9,192.9,190.6,192.9,8908,17.18,87,
572,539678,QUICKHEAL,B,104.1,106.8,103.9,105.65,16247,17.11,620,
573,535276,SBISENSEX,B,357.99,362.02,345.51,359.92,4737,16.97,164,
574,542484,ARVINDFASN,A,145.0,151.9,143.6,151.9,11234,16.96,187,
575,541770,CREDITACC,A,424.0,431.15,412.0,431.15,3938,16.88,269,
576,532313,MAHLIFE,A,187.9,200.25,185.65,199.1,8667,16.86,576,
577,504918,SANDUMA,X,556.9,556.9,523.0,525.55,3162,16.83,168,
578,532885,CENTRALBK,A,14.62,15.1,14.46,14.84,112950,16.7,378,
579,542904,UJJIVANSFB,B,27.5,28.3,27.25,28.15,59702,16.68,340,
580,500314,ORIENTHOT,B,16.9,20.55,16.8,20.35,85766,16.63,356,
581,590024,FACT,B,44.6,46.0,44.3,44.75,36947,16.62,383,
582,511072,DHFL,A,12.55,12.55,11.84,12.05,136239,16.37,362,
583,532637,MANGALAM,T,57.85,57.85,55.5,56.6,28399,16.33,195,
584,500185,HCC,B,4.69,4.86,4.69,4.86,335553,16.21,321,
585,503811,SIYSIL,B,119.55,123.55,117.0,120.95,13380,16.19,565,
586,534804,CARERATING,A,412.3,412.3,397.0,399.3,4037,16.16,762,
587,517380,IGARASHI,B,231.0,239.0,231.0,235.45,6836,16.1,485,
588,513349,AJMERA,B,81.65,90.45,81.0,87.6,18218,16.1,568,
589,500052,BEPL,B,36.9,38.4,36.8,38.0,42324,16.02,417,
590,519600,CCL,A,211.4,211.4,200.45,204.85,7827,16.01,304,
591,890144,TATASTEELPP,A,32.95,33.45,32.4,33.3,48611,15.99,8029,
592,526817,CHEVIOT,X,564.5,579.9,556.0,575.85,2784,15.92,187,
593,533206,SJVN,A,22.75,22.75,21.65,21.75,72381,15.85,253,
594,504741,INDIANHUME,B,162.0,162.0,154.5,154.75,10100,15.84,496,
595,532801,CTE,B,15.6,16.5,15.6,16.5,95104,15.69,6,
596,522275,GET&D,A,63.8,64.5,62.9,64.35,24476,15.68,214,
597,540975,ASTERDM,A,93.0,98.2,90.25,96.95,16520,15.6,579,
598,540145,VALIANTORG,M,1276.35,1330.0,1276.35,1330.0,1200,15.59,8,
599,531599,FDC,A,260.45,260.45,249.05,250.45,6140,15.55,710,
600,542333,CESCVENTURE,B,143.5,143.6,139.0,143.6,10841,15.53,119,
601,517041,ADORWELD,B,263.8,264.1,255.0,256.7,5963,15.5,336,
602,507753,TGVSL,X,17.4,17.4,16.8,17.2,90430,15.46,129,
603,508814,COSMOFILMS,B,283.35,293.0,279.15,291.2,5408,15.45,675,
604,511742,UGROCAP,X,131.85,145.35,131.85,141.0,10923,15.41,27,
605,523023,SINCLAIR,X,158.5,168.8,158.05,166.85,9295,15.3,180,
606,500108,MTNL,B,7.54,7.77,7.51,7.77,198042,15.21,11939,
607,532181,GMDCLTD,A,37.4,38.25,37.4,38.0,39988,15.2,654,
608,539222,VMV,M,27.0,27.75,26.4,27.45,55000,15.07,10,
609,500333,PIXTRANS,X,99.6,108.5,99.6,104.85,14310,15.03,191,
610,542725,SBC,M,25.2,25.2,25.0,25.0,60000,15.03,10,
611,531179,ARMANFIN,B,300.0,312.9,299.0,312.9,4932,14.89,142,
612,522113,TIMKEN,A,878.2,909.0,872.0,890.45,1669,14.88,420,
613,539301,ARVSMART,B,70.0,75.5,68.1,74.15,20452,14.8,561,
614,539118,VRLLOG,A,151.3,154.65,149.75,150.15,9731,14.79,651,
615,533169,MANINFRA,B,17.95,21.45,17.95,19.35,76453,14.74,415,
616,538962,MINDACORP,A,59.95,60.7,58.75,58.95,24620,14.67,394,
617,532508,JSL,A,31.75,31.75,29.7,30.2,47899,14.6,248,
618,504067,ZENSARTECH,A,91.25,94.8,90.4,94.3,15511,14.58,178,
619,524717,TITANBIO,X,68.95,70.2,65.7,66.05,21642,14.49,295,
620,500414,TIMEX,X,21.8,23.1,20.7,22.05,64117,14.41,220,
621,522108,YUKEN,X,400.0,405.0,388.1,396.0,3627,14.4,87,
622,532617,JETAIRWAYS,Z,23.95,23.95,23.55,23.95,59880,14.33,279,
623,540395,CHEMCRUX,M,88.0,92.0,86.6,88.65,16000,14.33,8,
624,506390,CLNINDIA,B,352.1,364.5,349.6,358.35,3998,14.31,473,
625,516030,YASHPAKKA,X,36.3,36.5,35.5,35.95,39305,14.26,92,
626,511676,GICHSGFIN,A,70.5,70.6,68.3,69.65,20441,14.24,315,
627,540614,GGENG,M,40.0,41.45,40.0,41.25,35000,14.21,11,
628,532372,VIRINCHI,X,26.0,26.8,26.0,26.7,53342,14.13,122,
629,526650,TFCILTD,B,38.6,39.95,36.8,39.95,35729,14.11,165,
630,532630,GOKEX,B,35.75,35.9,33.9,34.45,40138,14.03,568,
631,540755,GICRE,A,140.05,141.5,137.5,139.35,10014,13.96,363,
632,523704,MASTEK,B,300.0,310.55,292.0,295.9,4613,13.89,370,
633,517174,HONAUT,A,27688.3,27819.45,27467.45,27560.85,50,13.81,27,
634,541143,BDL,A,239.15,240.0,234.15,235.45,5845,13.81,363,
635,540396,MANOMAY,M,31.05,31.45,31.05,31.4,44000,13.8,4,
636,513377,MMTC,A,15.5,15.9,15.25,15.45,88633,13.8,483,
637,530499,AKCAPIT,X,199.0,208.0,176.1,200.15,6992,13.79,131,
638,532406,AVANTEL,X,222.0,224.0,215.1,216.25,6318,13.68,90,
639,533248,GPPL,A,63.4,64.55,62.0,63.45,21516,13.67,409,
640,532749,ALLCARGO,A,73.5,75.25,73.4,74.8,18332,13.64,331,
641,532301,TATACOFFEE,A,75.9,75.9,75.05,75.25,17969,13.53,247,
642,511389,VIDEOIND,Z,1.1,1.15,1.08,1.15,1181040,13.52,283,
643,530131,UDAICEMENT,X,9.7,9.97,9.7,9.81,135904,13.43,186,
644,519307,VIKASWSP,B,5.63,5.68,5.59,5.68,235489,13.31,77,
645,506597,AMAL,X,114.15,131.7,114.15,128.4,10496,13.24,127,
646,513269,MANINDS,B,46.0,46.0,42.25,42.7,30118,13.1,351,
647,500133,ESABINDIA,B,1422.0,1450.0,1396.6,1429.3,913,13.07,228,
648,501301,TATAINVEST,A,747.0,750.75,728.2,739.05,1767,13.05,241,
649,505192,SMLISUZU,B,375.15,395.0,373.8,382.6,3378,12.94,446,
650,530431,ADORFO,X,29.95,32.5,29.95,31.6,40858,12.89,178,
651,539351,PRABHAT,B,65.8,68.8,65.2,68.55,19214,12.86,84,
652,504973,CHOLAHLDNG,A,253.0,275.35,253.0,275.35,4743,12.85,406,
653,500407,SWARAJENG,B,1389.95,1389.95,1275.55,1319.7,984,12.82,241,
654,532505,UCOBANK,A,11.98,12.04,11.06,11.69,107949,12.77,353,
655,532370,RAMCOSYS,B,74.5,75.2,72.65,73.9,17255,12.76,396,
656,534976,VMART,A,1648.9,1695.05,1628.55,1647.9,765,12.7,219,
657,532391,OPTOCIRCUI,T,7.38,7.38,7.38,7.38,171876,12.68,186,
658,509567,GOACARBON,B,190.0,198.25,187.1,196.0,6537,12.66,308,
659,519588,DFM,B,213.6,219.25,205.5,214.1,5903,12.66,479,
660,590106,BANKBEES,B,199.93,207.64,199.0,206.22,6175,12.6,443,
661,508906,EVERESTIND,B,185.0,191.7,183.85,185.7,6700,12.54,583,
662,532967,KIRIINDUS,B,315.1,329.2,313.7,329.2,3853,12.49,151,
663,500403,SUNDRMFAST,A,314.0,316.75,304.45,308.3,4026,12.46,532,
664,540025,ADVENZYMES,A,155.0,155.75,152.1,152.95,8080,12.41,305,
665,500620,GESHIP,A,203.4,206.65,198.0,205.35,6159,12.39,603,
666,507717,DHANUKA,B,580.0,588.6,578.15,581.4,2117,12.33,193,
667,538835,INTELLECT,A,73.95,74.4,70.45,73.45,16780,12.24,264,
668,530589,PRIMAPLA,X,33.0,35.25,33.0,35.25,35147,12.19,151,
669,509243,TVSSRICHAK,A,1479.95,1479.95,1396.0,1403.0,862,12.13,219,
670,531146,MEDICAMEQ,X,235.75,256.7,233.0,256.7,4804,12.03,74,
671,533162,HATHWAY,A,24.75,24.75,23.7,23.9,50191,12.01,231,
672,530343,GENUSPOWER,B,15.4,18.21,15.3,17.17,68648,11.96,241,
